Krankenhaus,Adresse,n_Betten,url,address,lat,lng
Klinikum Garmisch-Partenkirchen Aussenstelle Murnau,"Professor-Küntscher-Straße 8, 82418 Murnau",75.0,http://www.klinikum-gap.de,"Professor-Küntscher-Straße 8, 82418 Murnau",47.672227,11.21718
Deutsches Zentrum für Kinder- und Jugendrheumatologie,"Gehfeldstrasse 24, 82467 Garmisch-Partenkirchen",110.0,https://www.rheuma-kinderklinik.de/rheuma-zentrum,"Gehfeldstrasse 24, 82467 Garmisch-Partenkirchen",47.48773,11.10267
Sana Kliniken Solln Sendling GmbH Umfirmierung im September 2018 in Sana Klinik München GmbH,"Steinerstraße 3, 81369 München",180.0,https://www.sana-gesundheitscampus-muenchen.de/,"Steinerstraße 3, 81369 München",48.1037098,11.5397805
BG Klinikum Murnau gGmbH,"Prof.-Küntscher-Straße 8, 82418 Murnau",566.0,https://www.bgu-murnau.de,"Prof.-Küntscher-Straße 8, 82418 Murnau",47.672227,11.21718
Klinik Oberammergau,"Hubertusstr. 40, 82487 Oberammergau",90.0,http://www.klinik-oberammergau.de,"Hubertusstr. 40, 82487 Oberammergau",47.5912167,11.0757907
Klinikum Landsberg am Lech,"Bgm.-Dr.-Hartmann-Str. 50, 86899 Landsberg am Lech",221.0,http://www.klinikum-landsberg.de,"Bgm.-Dr.-Hartmann-Str. 50, 86899 Landsberg am Lech",48.0484275,10.8557656
Psychosomatische Klinik Windach,"Schützenstr. 100, 86949 Windach",177.0,http://www.klinik-windach.de,"Schützenstr. 100, 86949 Windach",48.072928,11.047373
Tagesklinik Westend,"Westendstr. 185, 80686 München",50.0,http://www.klinik-windach.de,"Westendstr. 185, 80686 München",48.1341664,11.5237345
CIP Klinik Dr. Schlemmer,"Stefanie-von-Strechine-Str. 16, 83646 Bad Tölz",129.0,http://www.klinik-schlemmer.de,"Stefanie-von-Strechine-Str. 16, 83646 Bad Tölz",47.7581414,11.5438109
Kreiskliniken des Landkreises Mühldorf a. Inn GmbH - Klinik Mühldorf,"Krankenhausstr. 1, 84453 Mühldorf a. Inn",275.0,http://www.kliniken-muehldorf.de,"Krankenhausstr. 1, 84453 Mühldorf a. Inn",48.24256,12.5289701
Kreiskliniken des Landkreises Mühldorf a. Inn GmbH - Klinik Haag,"Krankenhausstr. 4, 83527 Haag i. OB",80.0,http://www.kliniken-muehldorf.de,"Krankenhausstr. 4, 83527 Haag i. OB",48.1628084,12.1838579
WolfartKlinik,"Waldstraße 7, 82166 Gräfelfing",105.0,http://www.wolfartklinik.de,"Waldstraße 7, 82166 Gräfelfing",48.1180319,11.4219031
kbo-Isar-Amper-Klinikum München-Ost,"Vockestraße 72, 85540 Haar",790.0,http://www.iak-kmo.de,"Vockestraße 72, 85540 Haar",48.1170848,11.7436738
kbo-Isar-Amper-Klinikum München-Nord,"Kölner Platz 1, 80804 München",202.0,http://www.iak-kmo.de,"Kölner Platz 1, 80804 München",48.1719365,11.5784488
kbo-Isar-Amper-Klinikum Fürstenfeldbruck,"Stadelbergerstraße 16-22, 82256 Fürstenfeldbruck",103.0,http://www.iak-kmo.de,"Stadelbergerstraße 16-22, 82256 Fürstenfeldbruck",48.1827084,11.2608844
kbo-Isar-Amper-Klinikum Dachau,"Hochstraße 27, 85521 Dachau",20.0,http://www.iak-kmo.de,"Hochstraße 27, 85521 Dachau",48.2660864,11.4291523
kbo-Isar-Amper-Klinikum Tagesklinik für Psychiatrie am kbo-Kinderzentrum München,"Heiglhofstraße 63, 81377 München",8.0,http://www.iak-kmo.de,"Heiglhofstraße 63, 81377 München",48.1071336,11.4786474
kbo-Tagesklinik München Berg am Laim,"Neumarkter Straße 18, 81673 München",30.0,http://www.iak-kmo.de,"Neumarkter Straße 18, 81673 München",48.1328524,11.6191196
Urologische Klinik München - Planegg,"Germeringer Straße 32, 82152 Planegg",75.0,http://www.ukmp.de,"Germeringer Straße 32, 82152 Planegg",48.1087226,11.4151835
KJF Klinik Sankt Elisabeth,"Müller-Gnadenegg-Weg 4, 86633 Neuburg / Donau",321.0,https://www.sankt-elisabeth-klinik.de/,"Müller-Gnadenegg-Weg 4, 86633 Neuburg / Donau",48.7306137,11.1766295
Kreiskrankenhaus Schrobenhausen GmbH,"Högenauer Weg 5, 86529 Schrobenhausen",150.0,http://kkh-sob.de,"Högenauer Weg 5, 86529 Schrobenhausen",48.5724105,11.2639713
"Behandlungszentruam Aschau, 83239 Aschau i.Ch., Bernauer Straße 18","Bernauer Straße 18, 83229 Aschau im Chiemgau",69.0,http://www.bz-aschau.de/orthopaedische-kinderklinik.html,"Bernauer Straße 18, 83229 Aschau im Chiemgau",47.78279,12.32807
RoMed Klinik Bad Aibling,"Harthauser Str.  16, 83043 Bad Aibling",140.0,http://www.romed-kliniken.de,"Harthauser Str.  16, 83043 Bad Aibling",47.8659322,12.0168498
Simssee Klinik,"Ströbingerstraße 18a, 83089 Bad Endorf",180.0,https://www.simssee-klinik.de/,"Ströbingerstraße 18a, 83089 Bad Endorf",47.90198,12.29739
kbo-Inn-Salzach-Klinikum Wasserburg,"Gabersee 7, 83512 Wasserburg am Inn",506.0,http://www.kbo-isk.de,"Gabersee 7, 83512 Wasserburg am Inn",48.0616101,12.2018759
kbo-Inn-Salzach-Klinikum Freilassing,"Vinzentiusstraße 56, 83395 Freilassing",80.0,http://www.kbo-isk.de,"Vinzentiusstraße 56, 83395 Freilassing",47.8482181,12.9806304
kbo-Inn-Salzach-Klinikum Altötting,"Vinzenz-von-Paul-Straße 8, 84503 Altötting",1.0,http://www.kbo-isk.de,"Vinzenz-von-Paul-Straße 8, 84503 Altötting",48.2330823,12.6764604
kbo-Inn-Salzach-Klinikum Ebersberg,"von-Scala-Straße 1, 85560 Ebersberg",1.0,http://www.kbo-isk.de,"von-Scala-Straße 1, 85560 Ebersberg",48.0762887,11.9596116
Schön Klinik Harthausen,"Dr.-Wilhelm-Knarr Weg 1-3, 83043 Bad Aibling",95.0,http://www.schoen-klinik.de,"Dr.-Wilhelm-Knarr Weg 1-3, 83043 Bad Aibling",47.8628345,12.0293948
RoMed Klinik Wasserburg,"Krankenhausstrasse 2, 83512 Wasserburg am Inn",130.0,http://www.romed-kliniken.de,"Krankenhausstrasse 2, 83512 Wasserburg am Inn",48.0645932,12.2156164
Benedictus Krankenhaus Feldafing GmbH &amp;amp; Co. KG,"Thomas-Mann-Straße 6, 82340 Feldafing",60.0,https://www.klinik-feldafing.de,"Thomas-Mann-Straße 6, 82340 Feldafing",47.9365149,11.2958233
Klinikum Fünfseenland Gauting GmbH,"Robert-Koch-Allee 6, 82131 Gauting",140.0,https://www.psychiatrie-gauting.de,"Robert-Koch-Allee 6, 82131 Gauting",48.065975,11.3482633
Klinik  Dr. Robert Schindlbeck,"Seestraße 43, 82211 Herrsching",110.0,http://www.Klinik-Schindlbeck.de,"Seestraße 43, 82211 Herrsching",47.9947865,11.171068
Klinikum Seefeld,"Hauptstraße 23, 82229 Seefeld-Oberalting",72.0,http://www.klinikum-seefeld.de,"Hauptstraße 23, 82229 Seefeld-Oberalting",48.0341144,11.2133407
Klinikum Starnberg,"Oßwaldstr. 1, 82319 Starnberg",312.0,http://www.klinikum-starnberg.de,"Oßwaldstr. 1, 82319 Starnberg",48.0066286,11.3356004
Benedictus Krankenhaus Tutzing GmbH &amp;amp; Co. KG,"Bahnhofstraße 5, 82327 Tutzing",200.0,http://www.krankenhaus-tutzing.de,"Bahnhofstraße 5, 82327 Tutzing",47.9070992,11.2768848
Salzachklinik Fridolfing,"Krankenhausstr. 1, 83413 Fridolfing",45.0,http://www.salzachklinik-fridolfing.de,"Krankenhausstr. 1, 83413 Fridolfing",47.9991008,12.8213313
Klinikum Traunstein,"Cuno-Niggl-Str. 3, 83278 Traunstein",548.0,http://www.kliniken-suedostbayern.de/de/leistungsspektrum/klinikum-traunstein.htm,"Cuno-Niggl-Str. 3, 83278 Traunstein",47.8737975,12.6323269
Kreisklinik Vinzentinum Ruhpolding,"Hauptstr. 24, 83324 Ruhpolding",76.0,http://www.kliniken-suedostbayern.de/de/leistungsspektrum/kreisklinik-ruhpolding.htm,"Hauptstr. 24, 83324 Ruhpolding",47.7632324,12.6425715
Kreisklinik Trostberg,"Siegerthöhe 1, 83308 Trostberg",206.0,http://www.kliniken-suedostbayern.de/de/leistungsspektrum/kreisklinik-trostberg.htm,"Siegerthöhe 1, 83308 Trostberg",48.0281904,12.5426504
Krankenhaus Schongau,"Marie-Eberth-Straße 6, 86956 Schongau",180.0,http://www.kh-gmbh-ws.de,"Marie-Eberth-Straße 6, 86956 Schongau",47.8254362,10.898885
Krankenhaus Weilheim,"Johann-Baur-Straße 4, 82362 Weilheim",160.0,http://www.kh-gmbh-ws.de,"Johann-Baur-Straße 4, 82362 Weilheim",47.8370956,11.1443464
Paracelsus Klinik München,"Klingsorstr. 5, 81927 München",60.0,https://www.paracelsus-kliniken.de/muenchen,"Klingsorstr. 5, 81927 München",48.1552852,11.6312405
Klinikum Ingolstadt GmbH,"Krumenauerstr. 25, 85049 Ingolstadt",1.088,https://www.klinikum-ingolstadt.de/,"Krumenauerstr. 25, 85049 Ingolstadt",48.7702559,11.3772546
Sana Klinik Sendling GmbH,"Steinerstraße 3, 81369 München",58.0,https://www.sana-gesundheitscampus-muenchen.de/,"Steinerstraße 3, 81369 München",48.1037098,11.5397805
Ilmtalklinik GmbH Pfaffenhofen,"Krankenhausstraße 70, 85276 Pfaffenhofen",220.0,http://www.ilmtalkliniken.de,"Krankenhausstraße 70, 85276 Pfaffenhofen",48.5183165,11.4987792
Krankenhaus Mainburg,"Laurentiusweg 1, 84048 Mainburg",100.0,http://www.ilmtalklinik.de,"Laurentiusweg 1, 84048 Mainburg",48.6430673,11.7791766
Schön Klinik Roseneck SE &amp; Co. KG,"Am Roseneck 6, 83209 Prien am Chiemsee",372.0,https://www.schoen-klinik.de/,"Am Roseneck 6, 83209 Prien am Chiemsee",47.85984,12.362946
Klinikum rechts der Isar der Technischen Universität München,"Ismaninger Straße 22, 81675 München",1.161,http://www.mri.tum.de,"Ismaninger Straße 22, 81675 München",48.1360041,11.5997829
Schön Klinik Vogtareuth,"Krankenhausstraße 20, 83569 Vogtareuth",277.0,http://www.schoen-klinik.de,"Krankenhausstraße 20, 83569 Vogtareuth",47.9477235,12.1873304
BRK Tagesklinik Süd,"Perchtingerstraße 5, 81379 München",20.0,https://www.brk-muenchen.de/wir-sind-fuer-sie-da/mit-therapeutischen-einrichtungen,"Perchtingerstraße 5, 81379 München",48.0956487,11.5114386
Veramedklinik am Wendelstein,"Mühlenstrasse 60, 83098 Brannenburg",86.0,http://www.veramed.de,"Mühlenstrasse 60, 83098 Brannenburg",47.739131,12.0923325
Behandlungszentrum Kempfenhausen für Multiple Sklerose Kranke gemeinnützige GmbH,"Milchberg 21, 82335 Berg-Kempfenhausen",115.0,http://www.ms-klinik.de,"Milchberg 21, 82335 Berg-Kempfenhausen",47.98813,11.36451
m&amp;i-Fachklinik Bad Heilbrunn,"Wörnerweg 30, 83670 Bad Heilbrunn",94.0,http://www.fachklinik-bad-heilbrunn.de,"Wörnerweg 30, 83670 Bad Heilbrunn",47.7494592,11.4603779
"München Klinik Schwabing, Städtisches Klinikum München GmbH","Kölner Platz 1, 80804 München",650.0,https://www.muenchen-klinik.de,"Kölner Platz 1, 80804 München",48.1719365,11.5784488
"München Klinik Thalkirchner Straße, Städtisches Klinikum München GmbH","Thalkirchner Straße 48, 80337 München",160.0,http://www.muenchen-klinik.de,"Thalkirchner Straße 48, 80337 München",48.1287122,11.5642972
"München Klinik Neuperlach, Städtisches Klinikum München GmbH","Oskar-Maria-Graf-Ring 51, 81737 München",545.0,http://www.muenchen-klinik.de,"Oskar-Maria-Graf-Ring 51, 81737 München",48.094224,11.6568482
"München Klinik Harlaching, Städtisches Klinikum München GmbH","Sanatoriumsplatz 2, 81545 München",712.0,https://www.muenchen-klinik.de/krankenhaus/harlaching/,"Sanatoriumsplatz 2, 81545 München",48.0855904,11.5583357
"München Klinik Bogenhausen, Städtisches Klinikum München GmbH","Englschalkinger Str. 77, 81925 München",959.0,https://www.muenchen-klinik.de,"Englschalkinger Str. 77, 81925 München",48.1558687,11.6238722
Capio Deutsche Klinik Laufen GmbH,"Abtsee 31, 83410 Laufen",20.0,http://www.capio-schlossklinik-abtsee.de,"Abtsee 31, 83410 Laufen",47.9145004,12.9075763
VAMED Klinik Kipfenberg,"Konrad-Regler-Straße  1, 85110 Kipfenberg",125.0,http://www.vamed-gesundheit.de/kipfenberg,"Konrad-Regler-Straße  1, 85110 Kipfenberg",48.9520887,11.3951532
Artemed Fachklinik München,"Mozartstraße 14a-16, 80336 München",55.0,http://www.artemedmuenchen.de,"Mozartstraße 14a-16, 80336 München",48.1302093,11.5552233
Klinik Bad Trissl GmbH,"Bad-Trissl-Str. 73, 83080 Oberaudorf",130.0,https://www.klinik-bad-trissl.de,"Bad-Trissl-Str. 73, 83080 Oberaudorf",47.65827,12.1554899
Chirurgische Klinik München-Bogenhausen,"Denninger Str. 44, 81679 München",85.0,http://www.chkmb.de,"Denninger Str. 44, 81679 München",48.1484361,11.6145638
Schön Klinik München Harlaching,"Harlachinger Straße 51, 81547 München",148.0,http://www.schoen-klinik.de,"Harlachinger Straße 51, 81547 München",48.1044715,11.5673323
Isar Kliniken GmbH,"Sonnenstraße 24-26, 80331 München",192.0,http://www.isarklinikum.de,"Sonnenstraße 24-26, 80331 München",48.135526,11.5648379
kbo-Inn-Salzach-Klinikum Rosenheim,"Freiherr-vom-Stein-Straße 2, 83022 Rosenheim",1.0,http://www.kbo-isk.de,"Freiherr-vom-Stein-Straße 2, 83022 Rosenheim",47.8622292,12.1256322
Krankenhaus Agatharied GmbH,"Norbert-Kerkel-Platz 1, 83734 Hausham",350.0,http://www.khagatharied.de,"Norbert-Kerkel-Platz 1, 83734 Hausham",47.7684045,11.8275478
kbo-Lech-Mangfall-Klinik Agatharied,"St.-Agatha-Str. 1a, 83734 Hausham/Obb.",108.0,http://www.kbo-agatharied.de,"St.-Agatha-Str. 1a, 83734 Hausham/Obb.",47.7666588,11.8273143
Klinik für Schlafstörungen GmbH,"Rinckstr. 7-9, 83435 Bad Reichenhall",4.0,http://www.schlaflabor-bayern.de,"Rinckstr. 7-9, 83435 Bad Reichenhall",47.7287963,12.8834535
Schön Klinik Bad Aibling SE &amp; Co. KG,"Kolbermoorer Straße 72, 83043 Bad Aibling",157.0,http://www.schoen-klinik.de,"Kolbermoorer Straße 72, 83043 Bad Aibling",47.8572825,12.0288591
Asklepios Fachkliniken München-Gauting,"Robert-Koch-Allee 2, 82131 Gauting",268.0,http://www.asklepios.com/gauting,"Robert-Koch-Allee 2, 82131 Gauting",48.06635,11.35341
kbo-Lech-Mangfall-Klinik Landsberg am Lech,"Bgm.-Dr.-Hartmann-Str. 50-52, 86899 Landsberg am Lech",74.0,http://www.kbo-landsberg.de,"Bgm.-Dr.-Hartmann-Str. 50-52, 86899 Landsberg am Lech",48.0484275,10.8557656
kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen,"Auenstrasse 6, 82467 Garmisch-Partenkirchen",100.0,http://www.kbo-gap.de,"Auenstrasse 6, 82467 Garmisch-Partenkirchen",47.48289,11.12713
kbo-Lech-Mangfall-Klinik Peißenberg,"Hauptstrasse 55-57, 82380 Peißenberg",1.0,http://www.kbo-peissenberg.de,"Hauptstrasse 55-57, 82380 Peißenberg",47.8002185,11.0719976
Georg-von-Liebig-Krankenhaus,"Rinckstraße 7 - 9, 83435 Bad Reichenhall",55.0,http://www.salus-klinik.de,"Rinckstraße 7 - 9, 83435 Bad Reichenhall",47.7287963,12.8834535
Klinik St. Irmingard,"Osternacher Straße 103, 83209 Prien am Chiemsee",75.0,http://www.st-irmingard.de,"Osternacher Straße 103, 83209 Prien am Chiemsee",47.8617373,12.3649129
CJD Asthmazentrum Berchtesgaden,"Buchenhöhe 46, 83471 Berchtesgaden",20.0,http://www.cjd-berchtesgaden.de,"Buchenhöhe 46, 83471 Berchtesgaden",47.6315636,13.0642923
Danuvius Klinik Pfaffenhofen,"Krankenhausstraße 68, 85276 Pfaffenhofen",95.0,http://www.danuviusklinik.de,"Krankenhausstraße 68, 85276 Pfaffenhofen",48.5172164,11.5006663
Danuvius Klinik Neuburg,"Bahnhofstraße B107, 86633 Neuburg / Donau",55.0,http://www.danuviusklinik.de,"Bahnhofstraße B107, 86633 Neuburg / Donau",48.7302732,11.1775439
Danuvius Klinik Ingolstadt,"Preysingstraße 3-5, 85049 Ingolstadt",15.0,http://www.danuviusklinik.de,"Preysingstraße 3-5, 85049 Ingolstadt",48.75981,11.42373
Klinikum der Universität München,"Marchioninistraße 15, 81377 München",1.964,http://www.klinikum.uni-muenchen.de,"Marchioninistraße 15, 81377 München",48.1099251,11.467721
Medi-Therm Kliniken GmbH &amp;amp; Co. KG,"Rosenheimer Str. 6-8, 83043 Bad Aibling",55.0,http://www.klinik-st-georg.com/klinik/,"Rosenheimer Str. 6-8, 83043 Bad Aibling",47.8631538,12.0107786
Klinik Hochried,"Hochried 1-12, 82418 Murnau",16.0,http://www.klinikhochried.de,"Hochried 1-12, 82418 Murnau",47.67564,11.17944
ATOS Starmed Klinik GmbH,"Putzbrunner Str. 9, 81737 München",22.0,http://www.starmedklinik.de,"Putzbrunner Str. 9, 81737 München",48.099759,11.6331553
"Zentrum für Kinder und Jugendliche Inn-Salzach, Kinder- und Jugendpsychiatrie","Vinzenz-von-Paul-Str. 14, 84503 Altötting",16.0,http://www.kinderzentrum.de,"Vinzenz-von-Paul-Str. 14, 84503 Altötting",48.2328,12.67618
MediCare Flughafen München Medizinisches Zentrum GmbH - AirportClinic M,"Terminalstraße West Terminal 1, Mod. E, 85356 München-Flughafen",8.0,http://www.airportclinic-m.de,"Terminalstraße West Terminal 1, Mod. E, 85356 München-Flughafen",48.3511201,11.7850109
Krankenhaus Martha-Maria München,"Wolfratshauser Straße 109, 81479 München",110.0,https://www.martha-maria.de/krankenhaus-muenchen.php,"Wolfratshauser Straße 109, 81479 München",48.0854811,11.5346468
Rotkreuzklinikum München,"Nymphenburger Straße 163, 80634 München",280.0,http://www.rotkreuzklinikum-muenchen.de,"Nymphenburger Straße 163, 80634 München",48.1541687,11.5326269
Rotkreuzklinikum München - Frauenklinik,"Taxisstraße 3, 80637 München",155.0,http://www.rotkreuzklinikum-muenchen.de,"Taxisstraße 3, 80637 München",48.1613549,11.5320623
"Krankenhaus Neuwittelsbach, Fachklinik für Innere Medizin","Renatastr. 71A, 80639 München",122.0,http://www.krankenhaus-neuwittelsbach.de,"Renatastr. 71A, 80639 München",48.15691,11.52557
"Maria-Theresia-Klinik, Fachklinik für Chirurgie","Bavariaring 46, 80336 München",52.0,http://www.maria-theresia-klinik.de,"Bavariaring 46, 80336 München",48.1266922,11.5493677
Medical Park Chiemseeblick GmbH &amp; Co. KG - Fachklinik für Psychosomatik,"Rasthausstrasse 25, 83233 Bernau-Felden ",134.0,https://www.medicalpark.de/de/Kliniken_und_Zentren/Chiemseeblick__Bernau-Felden.html,"Rasthausstrasse 25, 83233 Bernau-Felden ",47.8340398,12.3903336
Schön Klinik Berchtesgadener Land SE &amp; Co. KG -AKUT,"Malterhöh 1, 83471 Schönau",92.0,http://www.schoen-klinik.de,"Malterhöh 1, 83471 Schönau",47.6023517,12.9793069
Klinikum Penzberg,"Am Schloßbichl 7, 82377 Penzberg",100.0,http://www.klinikum-penzberg.de,"Am Schloßbichl 7, 82377 Penzberg",47.7542572,11.3757687
"Kliniken im Naturpark Altmühltal, Klinik Eichstätt","Ostenstr. 31, 85072 Eichstätt",152.0,http://www.kna-online.de,"Ostenstr. 31, 85072 Eichstätt",48.89013,11.1933
"Kliniken im Naturpark Altmühltal, Klinik Kösching","Krankenhausstr. 19, 85092 Kösching",181.0,http://www.kna-online.de,"Krankenhausstr. 19, 85092 Kösching",48.815152,11.506985
Prosomno Klinik für Schlafmedizin,"Weinstraße 4, 80333 München",12.0,http://www.prosomno.de,"Weinstraße 4, 80333 München",48.1379235,11.5749889
CIP Tagesklinik GmbH,"Maria-Josepha-Straße 4, 80802 München",84.0,http://www.cip-tagesklinik.de,"Maria-Josepha-Straße 4, 80802 München",48.1581263,11.5868739
Klinikum Landshut gGmbH,"Robert-Koch-Straße 1, 84034 Landshut",520.0,http://www.klinikum-landshut.de,"Robert-Koch-Straße 1, 84034 Landshut",48.53781,12.1381
Krankenhaus Landshut-Achdorf,"Achdorfer Weg 3, 84036 Landshut",347.0,http://www.lakumed.de,"Achdorfer Weg 3, 84036 Landshut",48.5232965,12.1501448
Schlossklinik Rottenburg,"Schloßstraße 01, 84056 Rottenburg",15.0,http://www.lakumed.de,"Schloßstraße 01, 84056 Rottenburg",48.6983075,12.0034318
Kinderkrankenhaus St. Marien gGmbH,"Grillparzerstraße 9, 84036 Landshut",120.0,http://www.kinderkrankenhaus-landshut.de,"Grillparzerstraße 9, 84036 Landshut",48.534174,12.1644656
Klinikum Passau,"Innstraße 76, 94032 Passau",645.0,http://www.klinikum-passau.de,"Innstraße 76, 94032 Passau",48.5658067,13.4445574
Privatklinik Dr. Hellge,"Hochstraße 6, 94032 Passau",25.0,http://www.klinikum-passau.de,"Hochstraße 6, 94032 Passau",48.569496,13.4478489
Kliniken Dritter Orden gGmbH Standort Kinderklinik Dritter Orden Passau,"Bischof-Altmann-Straße 9, 94032 Passau",85.0,https://www.kinderklinik-passau.de/,"Bischof-Altmann-Straße 9, 94032 Passau",48.5665498,13.4462263
Klinikum St. Elisabeth Straubing GmbH,"St.-Elisabeth-Str. 23, 94315 Straubing",456.0,https://www.klinikum-straubing.de/,"St.-Elisabeth-Str. 23, 94315 Straubing",48.8867967,12.591413
DONAUISAR Klinikum Deggendorf,"Perlasberger Str. 41, 94469 Deggendorf",480.0,http://www.donau-isar-klinikum.de,"Perlasberger Str. 41, 94469 Deggendorf",48.8387808,12.9697615
DONAUISAR Klinikum Landau,"Bayerwaldring 17, 94405 Landau a. d. Isar",125.0,http://www.donau-isar-klinikum.de/,"Bayerwaldring 17, 94405 Landau a. d. Isar",48.6658959,12.703226
Bezirksklinikum Mainkofen,"Mainkofen A3, 94469 Deggendorf",562.0,http://www.mainkofen.de,"Mainkofen A3, 94469 Deggendorf",48.8266076,12.919092
Bezirkskrankenhaus Passau,"Wörthstraße 5, 94032 Passau",90.0,http://www.bkh-passau.de/,"Wörthstraße 5, 94032 Passau",48.5665728,13.4472766
DONAUISAR Klinikum Dingolfing,"Teisbacher Str. 1, 84130 Dingolfing",125.0,http://www.donau-isar-klinikum.de/,"Teisbacher Str. 1, 84130 Dingolfing",48.6224845,12.4905753
Asklepios Klinikum Bad Abbach GmbH,"Kaiser - Karl V. - Allee 3, 93077 Bad Abbach",200.0,http://www.asklepios.com/badabbach,"Kaiser - Karl V. - Allee 3, 93077 Bad Abbach",48.93306,12.03794
Goldberg-Klinik Kelheim GmbH,"Traubenweg 3, 93309 Kelheim",182.0,http://www.goldbergklinik.de,"Traubenweg 3, 93309 Kelheim",48.9236838,11.885533
Krankenhaus Vilsbiburg,"Krankenhausstraße 2, 84137 Vilsbiburg",185.0,http://www.lakumed.de,"Krankenhausstraße 2, 84137 Vilsbiburg",48.4449842,12.3596842
Johannesbad Reha-Kliniken AG &amp;amp; Co. KG,"Johannesstraße 2, 94072 Bad Füssing",63.0,http://www.johannesbad-fachklinik.de,"Johannesstraße 2, 94072 Bad Füssing",48.3486981,13.3285958
Arberlandklinik Viechtach,"Karl-Gareis-Str. 31, 94234 Viechtach",166.0,http://www.arberlandkliniken.de,"Karl-Gareis-Str. 31, 94234 Viechtach",49.08529,12.8752
Arberlandklinik Zwiesel,"Arberlandstraße 1, 94227 Zwiesel",157.0,http://www.arberlandkliniken.de,"Arberlandstraße 1, 94227 Zwiesel",49.0075181,13.2183653
Rottal-Inn Kliniken Kommunalunternehmen (KU) Eggenfelden,"Simonsöder Allee 20, 84307 Eggenfelden",275.0,http://www.rottalinnkliniken.de/,"Simonsöder Allee 20, 84307 Eggenfelden",48.4129274,12.7601907
